"ICAO","IATA","long","lat"
"LFGA","CMR",7.359,48.1099
"LFGB",NA,7.4322,47.7413
"LFGC",NA,7.7781,48.5544
"LFGG",NA,6.8325,47.7022
"LFGJ","DLE",5.4351,47.0427
"LFGK",NA,3.39222,47.992199
"LFGL",NA,5.4711,46.6761
"LFGM",NA,4.3339,46.6042
"LFGN",NA,4.1338,46.4664
"LFGO",NA,3.2479,48.2892
"LFGP",NA,3.775583,47.98019
"LFGR",NA,5.9328,49.1528
"LFGS",NA,5.5728,49.4844
"LFGT",NA,7.0748,48.7171
"LFGU",NA,7.1083,49.1281
"LFGW",NA,5.4691,49.1224
"LFGX",NA,5.8208,46.7644
"LFGY",NA,7.0086,48.2672
"LFGZ",NA,4.96917,47.143101
"LFHA",NA,3.2675,45.515
"LFHC",NA,5.1872,45.8697
"LFHD",NA,4.71806,44.398899
"LFHE",NA,5.1033,45.0661
"LFHF",NA,4.33389,44.445301
"LFHG",NA,4.5356,45.4931
"LFHH",NA,4.8294,45.4642
"LFHI",NA,5.45361,45.687801
"LFHJ",NA,4.9136,45.6542
"LFHM","MVV",6.6522,45.8208
"LFHN",NA,5.8061,46.1242
"LFHP","LPY",3.7629,45.0807
"LFHQ",NA,2.99361,45.076401
"LFHR",NA,3.3592,45.325
"LFHS","XBK",5.292,46.2009
"LFHT",NA,3.7464,45.5169
"LFHU","AHZ",6.0847,45.0883
"LFHV",NA,4.6349,45.92
"LFHW",NA,4.7147,46.1428
"LFHX",NA,3.5886,46.2539
"LFHZ",NA,6.6392,45.9539
"LFIB",NA,0.9589,44.7825
"LFID",NA,0.387222,43.910301
"LFIF",NA,2.7453,43.8233
"LFIG",NA,2.515,44.1778
"LFIH",NA,0.0169,45.2681
"LFIK",NA,0.264798,45.238667
"LFIL",NA,-0.9492,43.9158
"LFIM",NA,0.6203,43.1086
"LFIR",NA,1.98,43.4814
"LFIS",NA,1.7358,50.8826
"LFIT",NA,1.7253,43.6122
"LFIV",NA,-1.11583,45.3806
"LFIY",NA,-0.5253,45.9664
"LFJB",NA,-0.6978,46.9028
"LFJD",NA,5.4969,46.0397
"LFJE",NA,5.4028,44.4958
"LFJF",NA,5.1511,44.6945
"LFJH",NA,1.0511,43.2022
"LFJI",NA,-1.0767,45.825
"LFJL","ETZ",6.2513,48.9821
"LFJR","ANE",-0.3122,47.5603
"LFJS",NA,3.2842,49.3458
"LFJT",NA,0.7128,47.15
"LFJY",NA,5.8761,49.0255
"LFKA",NA,6.3297,45.6272
"LFKB","BIA",9.4837,42.5527
"LFKC","CLY",8.7931,42.5244
"LFKD",NA,6.8014,45.2564
"LFKE",NA,5.31,45.0278
"LFKF","FSC",9.0978,41.5006
"LFKG",NA,9.4019,42.055
"LFKH",NA,5.6806,45.5167
"LFKJ","AJA",8.8029,41.9236
"LFKL",NA,4.6978,45.7117
"LFKM",NA,4.3058,45.6072
"LFKO","PRP",8.8897,41.6606
"LFKP",NA,5.38472,45.560001
"LFKS","SOZ",9.406,41.9244
"LFKT",NA,9.1931,42.2936
"LFKX","MFX",6.577942,45.407003
"LFKY",NA,5.6928,45.695
"LFLA","AUF",3.49711,47.850201
"LFLB","CMF",5.8802,45.6381
"LFLC","CFE",3.1692,45.7867
"LFLE",NA,5.9758,45.5611
"LFLG",NA,5.8497,45.2192
"LFLI","QNJ",6.2684,46.192
"LFLJ","CVF",6.6347,45.3967
"LFLK",NA,5.6675,46.2792
"LFLL","LYS",5.0811,45.7256
"LFLM",NA,4.79577,46.295101
"LFLN","SYT",4.0133,46.4125
"LFLO","RNE",4.0014,46.0583
"LFLP","NCY",6.1064,45.9308
"LFLQ",NA,4.7406,44.5836
"LFLR",NA,4.8258,45.2561
"LFLS","GNB",5.3294,45.3629
"LFLU","VAF",4.9699,44.9216
"LFLV","VHY",3.4037,46.1697
"LFLW","AUR",2.42194,44.891399
"LFLX","CHR",1.721111,46.860278
"LFLY","LYN",4.9443,45.7272
"LFLZ",NA,4.2011,45.7036
"LFMA","QXB",5.3678,43.5056
"LFMC",NA,6.3871,43.3847
"LFMD","CEQ",6.9535,43.542
"LFME",NA,4.4136,43.8539
"LFMF",NA,6.7028,43.6089
"LFMG",NA,1.99028,43.407501
"LFMH","EBU",4.2964,45.5406
"LFMI",NA,4.9238,43.5227
"LFMK","CCF",2.3063,43.216
"LFML","MRS",5.2214,43.4393
"LFMN","NCE",7.2159,43.6584
"LFMO","XOG",4.8667,44.1405
"LFMP","PGF",2.8707,42.7404
"LFMQ","CTT",5.7852,43.2525
"LFMR","BAE",6.609186,44.387198
"LFMS",NA,4.1421,44.0697
"LFMT","MPL",3.963,43.5762
"LFMU","BZR",3.3539,43.3235
"LFMV","AVN",4.9018,43.9073
"LFMW",NA,1.9211,43.3122
"LFMX",NA,5.99139,44.060001
"LFMY",NA,5.1093,43.6064
"LFMZ",NA,2.7342,43.1758
"LFNB","MEN",3.53282,44.502102
"LFNE",NA,5.0136,43.6583
"LFNF",NA,5.7842,43.7378
"LFNG",NA,4.0703,43.6103
"LFNH",NA,5.0781,44.0298
"LFNJ",NA,5.7375,44.518902
"LFNL",NA,3.7825,43.8008
"LFNO",NA,3.46667,44.2864
"LFNQ",NA,2.12,42.5436
"LFNR",NA,5.1783,43.5378
"LFNS",NA,5.928993,44.286331
"LFNT",NA,4.7556,43.9969
"LFNU",NA,4.3953,44.0847
"LFNV",NA,4.9081,44.3369
"LFNW",NA,2.0561,42.9114
"LFNX",NA,3.1456,43.6408
"LFNY",NA,5.9061,44.6689
"LFNZ",NA,4.8936,43.7689
"LFOB","BVA",2.1128,49.4544
"LFOC",NA,1.3766,48.0581
"LFOD",NA,-0.1151,47.2568
"LFOE","EVX",1.2199,49.0287
"LFOF",NA,0.109167,48.447498
"LFOG",NA,-0.5894,48.7525
"LFOH","LEH",0.0881,49.5339
"LFOI","XAB",1.8319,50.1435
"LFOJ","ORE",1.7606,47.9878
"LFOK","XCR",4.2061,48.7733
"LFOL",NA,0.6592,48.7597
"LFOM",NA,-1.5067,49.2031
"LFON",NA,1.3628,48.7067
"LFOO","LSO",-1.72278,46.476898
"LFOP","URO",1.1748,49.3842
"LFOQ",NA,1.2088,47.6785
"LFOR",NA,1.52389,48.4589
"LFOS",NA,0.655,49.8361
"LFOT","TUF",0.7276,47.4322
"LFOU","CET",-0.8771,47.0821
"LFOV","LVA",-0.743,48.0314
"LFOW",NA,3.2067,49.8169
"LFOX",NA,2.0753,48.3819
"LFOY",NA,0.3611,49.5447
"LFOZ",NA,2.1633,47.8969
"LFPA",NA,2.3131,49.1658
"LFPB","LBG",2.4414,48.9694
"LFPC","CSF",2.5191,49.2535
"LFPD","XBX",0.5667,49.1028
"LFPE",NA,2.8353,48.9278
"LFPF",NA,1.9089,48.8436
"LFPG","CDG",2.55,49.0128
"LFPH",NA,2.6075,48.8978
"LFPK",NA,3.0161,48.8377
"LFPL",NA,2.626,48.821
"LFPM",NA,2.6711,48.6047
"LFPN","TNF",2.1062,48.7519
"LFPO","ORY",2.3794,48.7233
"LFPP",NA,2.7381,49.11
"LFPQ",NA,2.9044,48.7072
"LFPT","POX",2.0408,49.0967
"LFPU",NA,2.7994,48.3419
"LFPV","VIY",2.1917,48.7742
"LFPX",NA,1.9822,48.8436
"LFPZ",NA,2.0747,48.8114
"LFQA",NA,4.1566,49.2087
"LFQB","QYR",4.0167,48.3221
"LFQC",NA,6.5435,48.5933
"LFQD",NA,2.8028,50.3239
"LFQE",NA,5.6722,49.2269
"LFQJ","XME",4.0331,50.3105
"LFQL",NA,2.8197,50.4664
"LFQM",NA,6.083681,47.2066
"LFQN",NA,2.2358,50.7294
"LFQO",NA,3.0756,50.6872
"LFQP",NA,7.205,48.7681
"LFQQ","LIL",3.0869,50.5633
"LFQS",NA,2.9933,50.3383
"LFQT","HZB",2.6422,50.6184
"LFQU",NA,7.0778,48.9514
"LFQV","XCZ",4.6471,49.7839
"LFQW",NA,6.2039,47.6376
"LFQY",NA,7.4264,48.7542
"LFQZ",NA,6.71528,48.775299
"LFRB","BES",-4.41854,48.447899
"LFRC","CER",-1.4703,49.6501
"LFRD","DNR",-2.08,48.5877
"LFRE","LBY",-2.34639,47.289398
"LFRF","GFR",-1.5642,48.8831
"LFRG","DOL",0.1543,49.3653
"LFRH","LRT",-3.44,47.760601
"LFRI","EDM",-1.3786,46.7019
"LFRJ","LDV",-4.15164,48.5303
"LFRK","CFR",-0.45,49.1733
"LFRM","LME",0.2017,47.9486
"LFRN","RNS",-1.7348,48.0695
"LFRO","LAI",-3.47166,48.754398
"LFRP",NA,-2.37722,48.0028
"LFRQ","UIP",-4.16779,47.974998
"LFRS","NTE",-1.6107,47.1532
"LFRT","SBK",-2.85444,48.5378
"LFRU","MXN",-3.81578,48.603199
"LFRV","VNE",-2.71856,47.723301
"LFRW",NA,-1.4044,48.6617
"LFRZ","SNR",-2.1567,47.3106
"LFSA",NA,6.08417,47.2747
"LFSB","BSL",7.529,47.59
"LFSD","DIJ",5.09,47.268902
"LFSE",NA,6.4492,48.2119
"LFSG","EPL",6.07,48.325
"LFSH",NA,7.8176,48.7943
"LFSI",NA,4.89942,48.636002
"LFSJ",NA,5.0378,49.6597
"LFSK",NA,4.68444,48.7033
"LFSL","BVE",5.98,48.78
"LFSM","XMF",6.7905,47.487
"LFSN","ENC",6.2305,48.6921
"LFSO",NA,5.955,48.5831
"LFSP",NA,6.3274,46.904
"LFSS",NA,-1.6436,47.7917
"LFST","SXB",7.6282,48.5383
"LFSU",NA,5.295,47.965599
"LFSV",NA,6.0578,48.6014
"LFSW","XEP",4.0869,49.0053
"LFSX",NA,6.3642,47.7831
"LFTF",NA,6.1267,43.2478
"LFTH","TLN",6.146,43.0973
"LFTM",NA,5.7283,44.4583
"LFTN",NA,4.01222,44.2444
"LFTP",NA,6.1628,43.8689
"LFTQ",NA,-1.1895,47.7396
"LFTW","FNI",4.4164,43.7574
"LFTZ","LTT",6.482,43.205399
"LFVP","FSP",-56.1731,46.7629
"LFXA",NA,5.3284,45.9873
"LFXB",NA,-0.6361,45.7019
"LFXQ",NA,-2.1923,47.9466
"LFXU",NA,1.9428,48.9983
"LFYG",NA,3.265,50.1425
"LFYK",NA,5.4025,49.4592
"LFYS",NA,2.01083,42.447201
"LG55",NA,21.9904,37.0941
"LG56",NA,25.9392,38.2361
"LGAL","AXD",25.956301,40.8559
"LGAT","HEW",23.726101,37.893299
"LGAV","ATH",23.9445,37.9364
"LGEL",NA,23.556,38.0638
"LGHI","JKH",26.1406,38.343201
"LGIK","JIK",26.347099,37.682701
"LGIO","IOA",20.8225,39.6964
"LGIR","HER",25.1803,35.3397
"LGKC","KIT",23.017,36.2743
"LGKF","EFL",20.5005,38.1201
"LGKL","KLX",22.0255,37.0683
"LGKN",NA,23.9511,38.1378
"LGKO","KGS",27.0917,36.7933
"LGKR","CFU",19.911699,39.601898
"LGKV","KVA",24.6192,40.9133
"LGKY","JKL",26.9406,36.9633
"LGLE","LRS",26.8003,37.1849
"LGLM","LXS",25.2363,39.917099
"LGMG",NA,23.3654,37.9811
"LGMK","JMK",25.3481,37.4351
"LGML","MLO",24.4769,36.6969
"LGNX","JNX",25.3681,37.0811
"LGPA","PAS",25.1132,37.0205
"LGPL","JTY",26.3758,36.5799
"LGPZ","PVK",20.765301,38.925499
"LGRD",NA,28.1089,36.3831
"LGRP","RHO",28.0862,36.4054
"LGRS",NA,153.105,-27.7083
"LGSA","CHQ",24.1497,35.5317
"LGSD",NA,23.025299,40.5331
"LGSK","JSI",23.5037,39.177101
"LGSM","SMI",26.9117,37.69
"LGSO","JSY",24.9509,37.4228
"LGSR","JTR",25.4793,36.3992
"LGST","JSH",26.1013,35.2161
"LGSY","SKU",24.4872,38.9676
"LGTG",NA,23.565,38.3398
"LGTL",NA,25.327,35.192
"LGTP",NA,22.403601,37.530602
"LGTS","SKG",22.9709,40.519699
"LGTT",NA,23.7838,38.1089
"LGZA","ZTH",20.8843,37.7509
"LHBF",NA,16.8026,47.3848
"LHBP","BUD",19.2611,47.4298
"LHBS",NA,18.9806,47.4511
"LHCL",NA,19.8786,47.1608
"LHDC","DEB",21.615299,47.488899
"LHDV",NA,18.9139,46.895802
"LHEM",NA,18.7312,47.7582
"LHFC",NA,18.5563,47.4446
"LHFH",NA,18.9147,47.4869
"LHFM",NA,16.8454,47.5828
"LHFP",NA,16.6142,47.7444
"LHGD",NA,19.3386,47.570999
"LHGR",NA,18.75786,47.3914
"LHGY",NA,19.9776,47.8145
"LHHH",NA,18.9787,47.5503
"LHHO",NA,21.391105,47.459202
"LHKD",NA,18.3227,47.5079
"LHKE",NA,19.749201,46.9175
"LHKI",NA,19.2425,46.656944
"LHKK",NA,19.085,47.1689
"LHKT",NA,17.6088,46.2462
"LHKV",NA,17.7339,46.386398
"LHLI",NA,17.4483,47.8575
"LHMC","MCQ",20.791401,48.136902
"LHNK",NA,16.9582,46.432
"LHNY",NA,21.692301,47.983898
"LHPA",NA,17.5008,47.3636
"LHPP","PEV",18.241,45.9909
"LHPR",NA,17.8136,47.6244
"LHSA",NA,17.968399,47.0779
"LHSB",NA,19.3664,46.9003
"LHSI",NA,17.026389,47.235556
"LHSK",NA,18.0958,46.8569
"LHSM","SOB",17.1591,46.6864
"LHSS",NA,20.1978,47.144402
"LHSY",NA,16.6264,47.279999
"LHTA","TZR",17.9175,46.393101
"LHTL",NA,18.9808,47.3453
"LHTM",NA,19.7739,47.3136
"LHUH",NA,18.311667,47.126389
"LHZA",NA,16.7889,46.8847
"LHZK",NA,17.1512,46.5539
"LIAA",NA,12.5844,42.5733
"LIAF",NA,12.7101,42.9328
"LIAL",NA,12.2167,43.3537
"LIAQ",NA,13.7179,41.4936
"LIAR",NA,12.0135,41.9945
"LIAT",NA,10.6956,43.5919
"LIBC","CRV",17.0802,38.9972
"LIBD","BRI",16.7606,41.1389
"LIBF","FOG",15.535,41.4329
"LIBG","TAR",17.4032,40.5175
"LIBR","BDS",17.947,40.6576
"LIBV",NA,16.9333,40.7678
"LICA","SUF",16.2423,38.9054
"LICB","CIY",14.6072,36.9946
"LICC","CTA",15.0664,37.4668
"LICJ","PMO",13.091,38.176
"LICL",NA,14.2142,37.114
"LICP",NA,13.3133,38.1108
"LICR","REG",15.6516,38.0712
"LICZ","NSY",14.9224,37.4017
"LIDA",NA,11.5169,45.8869
"LIDB","BLX",12.2504,46.1665
"LIDC",NA,12.15,45.083
"LIDE",NA,10.6628,44.6983
"LIDF",NA,13.0275,43.826
"LIDG",NA,11.8548,44.3982
"LIDH",NA,11.4965,45.6757
"LIDL",NA,11.2922,45.1332
"LIDP",NA,10.8317,44.3224
"LIDR","RAN",12.225,44.3639
"LIDT",NA,11.1242,46.0214
"LIDU",NA,10.8716,44.8352
"LIDV",NA,11.6692,44.7903
"LIDW",NA,12.5431,45.6992
"LIEA","AHO",8.2908,40.6321
"LIED","DCI",8.9725,39.3542
"LIEE","CAG",9.0543,39.2515
"LIEO","OLB",9.5176,40.8987
"LIER","FNU",8.6427,39.8953
"LIET","TTB",9.683,39.9188
"LILA",NA,8.6251,44.9252
"LILB",NA,9.1629,45.77
"LILC",NA,8.7681,45.8097
"LILE",NA,8.1028,45.4953
"LILG",NA,8.6991,45.7132
"LILH",NA,9.0165,44.952
"LILI",NA,8.4179,45.3102
"LILM",NA,8.456,45.1112
"LILN",NA,8.8882,45.7422
"LILQ",NA,10.1428,43.986
"LILR",NA,10.0019,45.1674
"LILV",NA,9.5935,45.7208
"LIMA",NA,7.6034,45.0864
"LIMB",NA,9.2033,45.5422
"LIMC","MXP",8.7281,45.6306
"LIME","BGY",9.7042,45.6739
"LIMF","TRN",7.6496,45.2008
"LIMG","ALL",8.1274,44.0506
"LIMJ","GOA",8.8375,44.4133
"LIML","LIN",9.2767,45.4451
"LIMN",NA,8.6692,45.5296
"LIMP","PMF",10.2964,44.8245
"LIMR",NA,8.7864,44.78
"LIMS","QPZ",9.7233,44.9131
"LIMZ","CUF",7.6232,44.547
"LIPA","AVB",12.5965,46.0319
"LIPB","BZO",11.3264,46.4602
"LIPC",NA,12.3072,44.2242
"LIPD","UDN",13.1868,46.0322
"LIPE","BLQ",11.2887,44.5354
"LIPF",NA,11.6134,44.816
"LIPG",NA,13.5993,45.9069
"LIPH","TSF",12.1944,45.6484
"LIPI",NA,13.0493,45.9787
"LIPK","FRL",12.0701,44.1948
"LIPL",NA,10.2677,45.4322
"LIPM",NA,10.8086,44.6314
"LIPN",NA,10.9279,45.472
"LIPO","VBS",10.3306,45.4289
"LIPQ","TRS",13.4722,45.8275
"LIPR","RMI",12.6117,44.0203
"LIPS",NA,12.0829,45.6849
"LIPU","QPA",11.8479,45.3958
"LIPV",NA,12.3881,45.4283
"LIPX","VRN",10.8885,45.3957
"LIPY","AOI",13.3623,43.6163
"LIPZ","VCE",12.3519,45.5053
"LIQB",NA,11.847,43.4559
"LIQG",NA,10.5228,43.2844
"LIQL","LCV",10.5779,43.8258
"LIQN","QRT",12.8517,42.4272
"LIQS","SAY",11.255,43.2563
"LIQW","QLP",9.9879,44.088
"LIRA","CIA",12.5949,41.7994
"LIRE",NA,12.4452,41.6545
"LIRF","FCO",12.2389,41.8003
"LIRG",NA,12.7408,41.9903
"LIRH",NA,13.2998,41.6464
"LIRJ","EBA",10.2394,42.7603
"LIRL","QLT",12.909,41.5424
"LIRP","PSA",10.3927,43.6839
"LIRQ","FLR",11.2051,43.81
"LIRS","GRS",11.0719,42.7597
"LIRU",NA,12.4989,41.9519
"LIRV",NA,12.0642,42.4302
"LIRZ","PEG",12.5132,43.0959
"LIVV",NA,7.9191,45.3446
"LJAJ",NA,13.8869,45.8892
"LJBL",NA,14.1739,46.3572
"LJBO",NA,13.5502,46.329
"LJCE",NA,15.5302,45.9
"LJCL",NA,15.2231,46.2456
"LJDI",NA,14.0028,45.6819
"LJLJ","LJU",14.4576,46.2237
"LJMB","MBX",15.6861,46.4799
"LJMS",NA,16.175,46.6294
"LJNM",NA,15.1127,45.8103
"LJPO",NA,14.1947,45.7522
"LJPT",NA,15.9886,46.4253
"LJPZ","POW",13.615,45.4734
"LJSG",NA,15.117,46.472
"LJSK",NA,15.4908,46.3103
"LJSO",NA,15.0453,46.3975
"LKBA",NA,16.8925,48.79
"LKBE",NA,14.6447,49.7408
"LKBO",NA,17.295,49.6706
"LKBR",NA,16.3428,50.5619
"LKBU",NA,14.1781,49.9744
"LKCB",NA,12.4117,50.0661
"LKCE",NA,14.5667,50.7094
"LKCH",NA,13.4681,50.468899
"LKCM",NA,16.555,49.2367
"LKCO",NA,16.1849,49.9773
"LKCR",NA,15.7806,49.9364
"LKCS",NA,14.4275,48.9464
"LKCT",NA,15.6761,49.6858
"LKCV",NA,15.3818,49.9397
"LKDK",NA,15.8369,50.4142
"LKER",NA,13.0381,49.8028
"LKFR",NA,18.3792,49.589401
"LKHB",NA,15.5492,49.5972
"LKHC",NA,15.5767,50.3572
"LKHD",NA,15.0778,50.6572
"LKHK",NA,15.8452,50.2532
"LKHN",NA,17.7044,49.5461
"LKHS",NA,14.495,49.04
"LKHV",NA,13.8935,49.8481
"LKJA",NA,15.9539,50.3314
"LKJC",NA,15.3331,50.43
"LKJH",NA,14.9711,49.1503
"LKJI",NA,15.6353,49.4194
"LKKA",NA,16.1161,49.3683
"LKKB",NA,14.5436,50.1214
"LKKL",NA,14.0897,50.1128
"LKKM",NA,17.4158,49.2856
"LKKO",NA,15.1733,50.0019
"LKKR",NA,17.6947,50.0742
"LKKT",NA,13.3219,49.4183
"LKKU","UHE",17.4397,49.0294
"LKKV","KLV",12.915,50.202999
"LKKY",NA,17.1247,48.98
"LKLB",NA,15.025,50.7683
"LKLN",NA,13.2746,49.675201
"LKLT",NA,14.5256,50.1314
"LKMB",NA,14.8983,50.3983
"LKMH",NA,15.0066,50.5402
"LKMI",NA,17.297501,50.301701
"LKMK",NA,16.6878,49.7983
"LKMO",NA,13.6831,50.525
"LKMR","MKA",12.7247,49.9228
"LKMT","OSR",18.1111,49.6963
"LKNA",NA,16.1249,49.1658
"LKNM",NA,16.1136,50.3642
"LKNY",NA,15.0525,50.1686
"LKOL","OLO",17.2108,49.5878
"LKPA",NA,16.2589,49.7394
"LKPC",NA,13.9342,50.3061
"LKPD","PED",15.7386,50.0134
"LKPI",NA,15.7628,49.5808
"LKPJ",NA,17.1339,49.4478
"LKPK",NA,14.1139,49.3394
"LKPL",NA,13.4522,49.723099
"LKPM",NA,14.1006,49.7201
"LKPN",NA,15.5497,49.9392
"LKPO","PRV",17.4047,49.4258
"LKPR","PRG",14.26,50.1008
"LKPS",NA,13.3769,49.9203
"LKRA",NA,13.7519,50.4039
"LKRK",NA,13.6889,50.0942
"LKRO",NA,14.2261,50.4106
"LKRY",NA,13.5897,49.7519
"LKSA",NA,13.0486,49.5667
"LKSB",NA,17.0556,49.4861
"LKSK",NA,16.0058,49.8278
"LKSN",NA,14.0886,50.2167
"LKSO",NA,14.7136,49.2467
"LKSP",NA,17.7464,49.2728
"LKST",NA,13.8928,49.251701
"LKSU",NA,17.0178,49.9606
"LKSZ",NA,14.2589,50.3247
"LKTA",NA,14.7083,49.3911
"LKTB","BRQ",16.6944,49.1513
"LKTC",NA,14.4261,49.9853
"LKTD",NA,12.7069,49.7978
"LKTO",NA,12.9528,50.0864
"LKTV",NA,14.6217,49.4378
"LKUL",NA,13.9697,50.6997
"LKUO",NA,16.4264,49.9786
"LKVL",NA,14.8789,49.7289
"LKVM",NA,16.1858,49.9269
"LKVO","VOD",14.3958,50.2166
"LKVP",NA,16.205601,50.4678
"LKVR",NA,15.6464,50.6242
"LKVY",NA,17.0253,49.3003
"LKZA","ZBE",18.0783,49.9283
"LKZB",NA,15.2017,49.8142
"LKZD",NA,13.5128,50.3175
"LKZL",NA,17.5178,49.1983
"LKZM",NA,16.4439,50.0839
"LKZN",NA,16.0658,48.8178
"LL07",NA,-89.9696,42.0639
"LL09",NA,-88.0945,42.2806
"LL10",NA,-88.2034,41.7348
"LL13",NA,-88.3006,38.0486
"LL18",NA,-90.4529,41.0973
"LL22",NA,-87.9993,41.7327
"LL24",NA,-87.785301,41.207001
"LL26",NA,-89.8709,38.275
"LL27",NA,-90.623497,40.454201
"LL28",NA,-88.7172,42.4328
"LL34",NA,-88.9001,40.2167
"LL38",NA,-89.8383,41.8103
"LL39",NA,-88.4778,41.2575
"LL40",NA,-87.8405,41.4775
"LL43",NA,-89.166702,41.450001
"LL44",NA,-89.1093,41.2986
"LL45",NA,-89.8218,39.1823
"LL46",NA,-88.1528,40.8353
"LL49",NA,-90.2722,39.0622
"LL51",NA,-88.2737,41.6042
"LL52",NA,-88.9391,41.1611
"LL53",NA,-88.4576,42.0089
"LL54",NA,-89.03,41.7194
"LL55",NA,-89.5598,41.9909
"LL56",NA,-88.5896,40.8832
"LL59",NA,34.6908,31.8979
"LL61",NA,-89.9026,41.6856
"LL64",NA,-89.3945,41.1995
"LL65",NA,-89.4501,41.1945
"LL66",NA,-88.6931,41.2123
"LL69",NA,-89.4215,42.2997
"LL74",NA,-89.0487,42.0084
"LL78",NA,-89.1509,42.3117
"LL79",NA,-89.1307,42.3931
"LL80",NA,-89.161201,42.382
"LL81",NA,-89.0701,42.375
"LL87",NA,-88.9029,42.4556
"LL88",NA,-89.089,42.475
"LL89",NA,-89.107903,42.487202
"LL90",NA,-88.9001,42.4459
"LL91",NA,-89.4529,42.4158
"LL94",NA,-88.9995,42.4345
"LL97",NA,-88.0848,42.3389
"LL98",NA,-89.1083,40.9436
"LLBG","TLV",34.8867,32.0114
"LLBO",NA,34.9328,32.65
"LLBS","BEV",34.723,31.287001
"LLEK",NA,34.8218,31.8395
"LLES",NA,35.007702,32.4408
"LLEY","EIY",35.2033,30.6217
"LLHA","HFA",35.0431,32.8094
"LLHB",NA,34.662601,31.2334
"LLHS",NA,34.7272,31.762501
"LLHZ",NA,34.8347,32.1806
"LLIB","RPN",35.5719,32.981
"LLKS","KSW",35.599998,33.216702
"LLMG",NA,35.2288,32.5973
"LLMR",NA,34.8069,30.6506
"LLMZ","MTZ",35.388599,31.328199
"LLNV","VTM",35.012299,31.2083
"LLOV","VDA",34.935799,29.9403
"LLRD",NA,35.1795,32.6651
"LLRM","MIP",34.666698,30.7761
"LLSD","SDV",34.7822,32.1147
"LLTN",NA,34.9783,32.3086
"LMML","MLA",14.4775,35.8575
"LOAA",NA,15.2167,48.4186
"LOAB",NA,15.2969,48.9222
"LOAD",NA,15.5883,48.1617
"LOAG",NA,15.6342,48.4464
"LOAN",NA,16.2601,47.8433
"LOAR",NA,16.825,48.6661
"LOAS",NA,16.9353,48.1022
"LOAU",NA,16.1917,48.41
"LOAV",NA,16.26,47.965
"LOGF",NA,16.0856,47.0625
"LOGG",NA,16.3168,47.1465
"LOGI",NA,14.4975,47.494202
"LOGK",NA,15.33,47.4583
"LOGL",NA,15.325,47.5567
"LOGM",NA,15.3017,47.7883
"LOGO",NA,14.0083,47.478298
"LOGP",NA,16.1127,47.3867
"LOGT",NA,14.9683,47.38
"LOGW",NA,15.6653,47.1708
"LOIH","HOH",9.7,47.385
"LOIJ",NA,12.4497,47.5201
"LOIK",NA,12.1281,47.5651
"LOIR",NA,10.6922,47.4703
"LOKF",NA,14.0772,46.7089
"LOKG",NA,14.3308,46.5328
"LOKH",NA,14.4333,46.9283
"LOKL",NA,12.8783,46.7983
"LOKM",NA,14.3717,46.9758
"LOKN",NA,13.6292,46.5811
"LOKR",NA,14.4061,46.7414
"LOKW",NA,14.8264,46.8183
"LOLC",NA,13.9394,47.8986
"LOLE",NA,13.9853,48.3383
"LOLF",NA,14.408889,48.514722
"LOLG",NA,14.9508,48.1036
"LOLH",NA,14.3383,48.14
"LOLK",NA,13.345,48.2122
"LOLM",NA,14.125,47.8708
"LOLO",NA,14.3333,48.3
"LOLS",NA,13.4483,48.4033
"LOLT",NA,14.6619,48.0506
"LOLU",NA,13.8667,47.9517
"LOLW",NA,14.0409,48.1833
"LOWG","GRZ",15.4396,46.9911
"LOWI","INN",11.344,47.2602
"LOWK","KLU",14.3377,46.6425
"LOWL","LNZ",14.1875,48.2332
"LOWS","SZG",13.0043,47.7933
"LOWW","VIE",16.5697,48.1103
"LOWZ",NA,12.7875,47.2922
"LOXA",NA,14.138889,47.537778
"LOXN",NA,16.2217,47.84
"LOXT",NA,16.1167,48.3167
"LOXZ",NA,14.7442,47.2028
"LPAR","AVR",-9.0301,38.8833
"LPAV",NA,-8.7415,40.6567
"LPBJ","BYJ",-7.9324,38.0789
"LPCB",NA,-7.44111,39.847022
"LPCO","CBP",-8.4708,40.1588
"LPCS","CAT",-9.3552,38.725
"LPEV",NA,-7.8896,38.5335
"LPFR","FAO",-7.9659,37.0144
"LPIN",NA,-8.6444,40.9742
"LPJF",NA,-8.8202,39.7799
"LPLZ",NA,-8.241,40.143
"LPMA","FNC",-16.7745,32.6979
"LPMO",NA,-8.14201,38.993532
"LPMR","QLR",-8.8875,39.8283
"LPMT",NA,-9.0359,38.7039
"LPOT",NA,-8.9628,39.0875
"LPOV",NA,-8.6459,40.9159
"LPPM","PRM",-8.584,37.1493
"LPPR","OPO",-8.6814,41.2481
"LPPS","PXO",-16.35,33.0734
"LPPT","LIS",-9.1359,38.7813
"LPSC",NA,-9.3798,39.1242
"LPSO",NA,-8.0565,39.2116
"LPSR",NA,-8.6883,39.2095
"LPST",NA,-9.3395,38.8311
"LPVZ","VSE",-7.889,40.7255
"LQBK","BNX",17.2975,44.9414
"LQLV",NA,16.9069,43.7931
"LQPD",NA,16.7355,44.994
"LQSA","SJJ",18.331499,43.8246
"LQTZ","TZL",18.7248,44.458698
"LQVI",NA,18.0968,44.024792
"LRBO",NA,26.9786,45.2164
"LRBS","BBU",26.1021,44.5032
